cfs_run,forecast_year,forecast_month,eri_basin,eri_lake,eri_land,hur_basin,hur_lake,hur_land,ont_basin,ont_lake,ont_land,mic_basin,mic_lake,mic_land,sup_basin,sup_lake,sup_land
2024080318.0,2024.0,11.0,3748.702323,579.4743604,3648.427749,10794.32878,2410.089257,8074.711745,2969.021383,314.9415387,3133.098361,9191.358017,2531.501785,6791.82151,5957.086563,2222.519603,3802.615665
2024080318.0,2024.0,12.0,3997.682593,690.4843431,3730.388749,8892.049692,2007.25451,6656.591113,3413.100486,368.7406447,3639.289438,6242.983026,1736.061187,4594.667726,5599.756568,2083.315995,3522.764416
2024080318.0,2025.0,1.0,2664.841301,489.6029808,2444.359496,7165.371555,1630.975244,5251.773864,2583.827064,283.5648036,2713.799063,4548.959784,1240.445127,3262.912177,5521.982199,2197.317912,3256.880267
2024080318.0,2025.0,2.0,4062.633636,629.6840567,3935.559526,6654.160392,1474.343887,5184.160048,2632.541689,299.9159346,2727.614847,5577.057139,1432.708506,4456.457942,6046.002512,2129.986224,3996.706452
2024080318.0,2025.0,3.0,4215.182463,671.6125857,4104.497939,6346.54458,1416.840825,4946.79978,3124.309919,348.033767,3346.02274,5631.920894,1438.032533,4434.702137,5424.860181,1953.855786,3533.556042
2024080318.0,2025.0,4.0,5353.524977,939.3769344,4918.015743,7792.873841,1562.447639,6417.689182,3335.053387,370.3133659,3654.2333,9927.141115,2522.217995,7740.315816,7786.323458,2513.334149,5626.660246
2024080318.0,2025.0,5.0,2904.83127,420.9036512,3067.343514,5428.878584,1071.024552,4342.146403,2329.322072,237.4977959,2587.710306,6160.701152,1484.159827,4933.980496,6347.825963,2280.19656,4228.710057
2024080400.0,2024.0,8.0,2819.677313,460.1477771,2626.797698,5184.324804,1091.775182,4357.993944,2115.545672,221.159795,2465.401557,6729.23225,1831.975398,5049.246441,3025.978003,989.4999986,2209.99986
2024080400.0,2024.0,9.0,714.6686806,134.1469379,679.8690568,4049.539441,813.4452547,3040.176898,1250.931917,133.8061333,1282.460107,1736.194826,508.898816,1225.007597,2772.549618,890.2544029,2018.683754
2024080400.0,2024.0,10.0,1514.268274,235.2087869,1454.909075,3428.250048,707.471286,2681.984917,1104.519032,112.2340999,1248.533194,3564.060226,912.413044,2756.958098,5250.551908,1658.793564,3805.280235
2024080400.0,2024.0,11.0,1702.129282,308.5194038,1595.60385,4232.208825,827.2338583,3239.316985,1448.130376,144.7991638,1618.69709,2505.655876,745.154117,1798.350843,5558.091386,1763.449917,3950.88922
2024080400.0,2024.0,12.0,1771.222818,274.3988242,1766.989699,5404.957992,1169.19352,3990.413871,1263.731003,132.6910141,1357.96719,3355.513238,870.8126143,2513.983275,4201.347377,1554.092836,2670.544648
2024080400.0,2025.0,1.0,1362.700204,253.3469562,1245.561118,4813.524494,1037.644131,3549.906002,1617.704071,169.8472924,1718.667791,2077.904128,523.2225118,1539.191355,3928.675673,1418.43359,2531.401437
2024080400.0,2025.0,2.0,3307.008537,535.6436966,3187.418867,6270.680022,1343.79844,4870.146842,2311.719004,240.1844339,2606.36405,4257.365701,1112.310932,3284.678756,4514.272256,1603.043228,2981.167073
